objectid,adm0_name,adm0_iso3,adm0_m49,adm1_name,adm1_pcode,adm2_pcode,adm2_name,adm_name,adm_pcode,adm_level,round,coll_start_date,coll_end_date,coll_mid_date,surveys,tot_crop_producers,tot_ls_producers,tot_fish_producers,hh_agricactivity_1,hh_agricactivity_2,hh_agricactivity_3,hh_agricactivity_4,hh_agricactivity_888,hh_agricactivity_999,resp_isfishproducer_1,resp_iscropproducer_1,resp_islsproducer_1,ls_salesmain_1,ls_salesmain_2,ls_salesmain_3,ls_salesmain_4,ls_salesmain_5,ls_salesmain_6,ls_salesmain_7,ls_salesmain_8,ls_salesmain_9,ls_salesmain_10,ls_salesmain_11,ls_salesmain_888,ls_salesmain_999,ls_main_1,ls_main_2,ls_main_3,ls_main_4,ls_main_5,ls_main_6,ls_main_7,ls_main_8,ls_main_666,ls_main_888,ls_main_999,ls_num_increased_1,ls_num_decreased_1,ls_num_no_change_1,ls_num_dec_consumed_1,ls_num_dec_death_1,ls_num_dec_escape_stolen_1,ls_num_dec_poor_health_1,ls_num_dec_sales_distress_1,ls_num_dec_sales_good_price_1,ls_num_inc_dec_dk_1,ls_num_inc_dec_other_1,ls_num_inc_dec_ref_1,ls_num_inc_less_sales_1,ls_num_inc_more_acquired_1,ls_num_inc_more_birth_1,ls_num_inc_received_free_1,ls_feed_common_pasture_1,ls_feed_dk_1,ls_feed_free_dist_1,ls_feed_open_pasture_1,ls_feed_other_1,ls_feed_purchased_1,ls_feed_ref_1,ls_feed_self_produced_1,ls_proddif_0,ls_proddif_1,ls_proddif_888,ls_proddif_999,ls_proddif_access_credit_1,ls_proddif_access_labour_1,ls_proddif_access_market_1,ls_proddif_access_pasture_1,ls_proddif_access_water_1,ls_proddif_diseases_1,ls_proddif_dk_1,ls_proddif_feed_purchase_1,ls_proddif_other_1,ls_proddif_ref_1,ls_proddif_theft_1,ls_proddif_vet_input_1,ls_proddif_vet_serv_1,ls_salesdif_0,ls_salesdif_1,ls_salesdif_888,ls_salesdif_999,ls_salesdif_competition_1,ls_salesdif_damage_losses_1,ls_salesdif_dk_1,ls_salesdif_low_demand_1,ls_salesdif_low_price_1,ls_salesdif_marketing_cost_1,ls_salesdif_other_1,ls_salesdif_pay_delay_1,ls_salesdif_processing_1,ls_salesdif_ref_1,ls_salesdif_slaughterhouse_1,ls_salesprice_1,ls_salesprice_2,ls_salesprice_3,ls_salesprice_4,ls_salesprice_5,ls_salesprice_888,ls_salesprice_999,fish_main_coastal_1,fish_main_offshore_sea_1,fish_main_freshwater_1,fish_main_aquaculture_1,fish_main_dk_1,fish_main_ref_1,fish_change_1,fish_change_2,fish_change_3,fish_change_4,fish_change_5,fish_change_888,fish_change_999,fish_proddif_0,fish_proddif_1,fish_proddif_888,fish_proddif_999,fish_proddif_access_area_1,fish_proddif_damage_equip_1,fish_proddif_dk_1,fish_proddif_find_fish_1,fish_proddif_fuel_1,fish_proddif_infrastructure_1,fish_proddif_input_access_1,fish_proddif_labour_1,fish_proddif_other_1,fish_proddif_pests_1,fish_proddif_ref_1,fish_inputdif_bait_feed_1,fish_inputdif_dk_1,fish_inputdif_fingerling_1,fish_inputdif_fuel_1,fish_inputdif_gear_1,fish_inputdif_ice_1,fish_inputdif_labour_1,fish_inputdif_other_1,fish_inputdif_ref_1,fish_inputdif_repairs_1,fish_salesmain_1,fish_salesmain_2,fish_salesmain_3,fish_salesmain_4,fish_salesmain_666,fish_salesmain_888,fish_salesmain_999,fish_salesdif_0,fish_salesdif_1,fish_salesdif_888,fish_salesdif_999,fish_saledif_competition_1,fish_saledif_damage_losses_1,fish_saledif_dk_1,fish_saledif_low_demand_1,fish_saledif_low_prices_1,fish_saledif_marketing_cost_1,fish_saledif_other_1,fish_saledif_pay_delay_1,fish_saledif_processing_1,fish_saledif_ref_1,fish_salesprice_1,fish_salesprice_2,fish_salesprice_3,fish_salesprice_4,fish_salesprice_5,fish_salesprice_888,fish_salesprice_999,hh_age_median,hh_age_wmean,hh_age_stddev,hh_age_ci_low,hh_age_ci_high,hh_size_median,hh_size_wmean,hh_size_stddev,hh_size_ci_low,hh_size_ci_high,tot_income_median,tot_income_wmean,tot_income_stddev,tot_income_ci_low,tot_income_ci_high,ls_num_diff_median,ls_num_diff_wmean,ls_num_diff_stddev,ls_num_diff_ci_low,ls_num_diff_ci_high,ls_num_lastyr_median,ls_num_lastyr_wmean,ls_num_lastyr_stddev,ls_num_lastyr_ci_low,ls_num_lastyr_ci_high,ls_num_now_median,ls_num_now_wmean,ls_num_now_stddev,ls_num_now_ci_low,ls_num_now_ci_high
2817,Yemen,YEM,887,Shabwah,YE21,,,Shabwah,YE21,1,16,2/27/2024 12:00:00 AM,3/9/2024 12:00:00 AM,3/3/2024 12:00:00 AM,113,39,71,0,1.9514,31.2388,33.2239,33.5862,,,,35.1753,64.4627,,24.5703,75.4295,,,,,,,,,,,2.0624,18.3584,78.4874,,,,1.092,,,,,14.3864,76.9962,6.4725,17.1379,35.317,3.0502,20.6938,57.1901,3.1544,,,,,2.0624,13.8321,,10.672,,,37.8938,1.092,53.5498,,38.5593,17.8823,82.1179,,,3.4134,,6.0206,29.4621,25.642,35.7309,,78.8369,,,1.2029,11.2833,25.5499,21.7716,78.2282,,,4.1383,,,24.7788,80.2305,12.3057,,,,,,1.6997,16.9962,28.3893,42.9178,9.9968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.58446328341572,0.636560075626914,2.4646982139913,2.70422835284013,10.5,12.1439887556898,5.55389329130163,11.0547806684299,13.2331968429498,,,0,,,-5,-9.04992399302448,18.254763731512,-13.4136471667331,-4.68620081931588,19,29.8697611633257,35.3945370530104,21.4088485033448,38.3306738233066,13,22.3290592598276,26.1319405118272,16.1264777213377,28.5316407983175
2818,Yemen,YEM,887,Socotra,YE32,,,Socotra,YE32,1,16,3/6/2024 12:00:00 AM,3/8/2024 12:00:00 AM,3/7/2024 12:00:00 AM,113,42,74,16,4.707,46.355,32.3446,16.5908,,,26.6849,37.0516,78.6996,,1.4726,98.5272,,,,,,,,,,,3.3806,4.5219,92.0969,,,,,,,,,43.2141,49.937,16.862,5.4019,7.3429,2.7441,16.7787,38.3462,0.1737,,0.5937,,1.1981,0.6178,34.7455,,2.3702,,,54.9866,,59.3028,,3.0105,35.5255,64.4739,,,0.2695,,,12.1352,12.1394,14.1895,,88.9434,,,,2.357,14.9427,14.7771,85.2227,,,4.1076,,,30.3772,75.5653,10.4665,,,,,,4.9027,9.1741,28.5086,53.2135,4.2009,,,16.1864,83.8142,,,,,0.4083,4.2109,48.1913,23.5678,23.6223,,,43.6081,56.3925,,,9.9858,24.3688,,47.9854,69.7851,20.0999,19.1506,,,,,16.367,,3.7805,92.4386,99.9996,,,,,55.0253,100.0001,,,,,,,18.3162,81.6839,,,10.7402,4.3259,,25.1423,98.4838,10.7402,,5.8423,,,,7.5794,68.7871,6.9905,16.6431,,,2,2.48693275356367,0.636002197658683,2.3672726456286,2.60659286149874,8,9.68207213127083,5.28950737505133,8.68244919752598,10.6816950650157,,,0,,,0,-6.65336372619759,25.5918966937419,-13.001931954283,-0.30479549811216,30,38.5347710581401,46.0929644226382,27.5164451047462,49.553097011534,25,26.9816788834366,28.167136534707,20.0474092180855,33.9159485487876
2819,Yemen,YEM,887,Taizz,YE15,,,Taizz,YE15,1,16,2/27/2024 12:00:00 AM,3/3/2024 12:00:00 AM,2/29/2024 12:00:00 AM,115,34,49,0,7.085,17.3788,22.5,53.036,,,,29.585,39.8788,,28.5695,42.861,,,,,,,,,28.5695,,18.7776,20.0998,60.3358,,,,0.7874,,,,,19.1622,49.4142,23.6975,6.2971,12.5762,3.5421,6.3453,45.5743,2.0336,,,,,,16.958,,15.6065,,,74.0423,0.7874,10.7816,,27.6084,32.0839,67.9167,,,,3.2454,,49.0942,13.4776,33.3492,,54.2621,,,,25.1408,22.8016,,99.9999,,,,15.7941,,,84.2058,15.7941,,,,,,,,,99.9999,,,,100,,,,,,,,,,100,,,,100,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.6284962507467,0.657090520068229,2.50594823686415,2.75104426462925,8,8.25994654784663,3.29775130175523,7.64491275879313,8.87498033690013,,,0,,,0,-0.940821208658987,3.03672778058842,-1.80845771739854,-0.0731846999194375,4,5.73813310837731,5.87525852353052,4.05948781594001,7.4167784008146,4,4.79731189971832,5.42325523664893,3.24781040353291,6.34681339590373
2892,Cameroon,CMR,120,Adamawa,CM001,,,Adamawa,CM001,1,5,2/2/2024 12:00:00 AM,2/19/2024 12:00:00 AM,2/10/2024 12:00:00 AM,200,138,72,13,41.9536,11.1436,25.0251,21.8755,,,4.9613,66.9787,36.1687,37.4545,8.982,29.643,4.913,,,9.2246,,,,,9.7834,,26.3045,15.2664,30.048,5.6917,,,22.6894,,,,,38.505,53.551,5.0618,3.3073,21.1276,6.2952,5.263,11.2109,19.6911,,7.5011,,4.9012,10.3334,28.6694,,8.6941,1.5214,,50.9741,2.3844,39.9078,,14.9241,37.9454,62.0546,,,,,,19.1189,4.9034,62.7793,,16.9168,6.2942,,13.2219,18.0662,15.8637,61.4201,38.5805,,,8.233,,,35.9219,52.3879,37.6993,3.7814,,,9.1217,,26.2182,30.3948,4.6352,33.7743,4.9781,,,18.6147,13.5208,23.7086,49.2499,,,,35.9965,13.5208,16.8538,10.1878,23.4412,,47.7564,47.1498,5.0939,,10.8037,,,17.8725,10.8037,,10.8037,,78.3926,,,,,,,100,,,,,,60.5066,39.4935,,,,,,100.0001,,,,,,,,,,,,,,,35.8922,,39.4935,24.6144,,,3,8.11668900117667,69.0721039850335,-1.65158162255124,17.8849596249046,8,9.26601458215012,4.7662030924784,8.5798569707035,9.95217219359674,109000,300095.832905701,487025.272864704,231220.058295329,368971.607516073,-0.5,-1.49751032481937,15.0811037200259,-5.05216056088871,2.05713991124996,15,22.5936491912865,24.359837218184,16.8519804960937,28.3353178864793,15,21.0961388664671,22.7394037440176,15.7364100039559,26.4558677289783
2893,Cameroon,CMR,120,Centre,CM002,,,Centre,CM002,1,5,2/2/2024 12:00:00 AM,2/16/2024 12:00:00 AM,2/9/2024 12:00:00 AM,200,82,60,9,19.9916,16.6363,14.3279,49.0395,,,3.9902,34.3195,30.9642,1.3138,,,28.2052,,,68.5049,,1.9766,,,,,4.5329,7.39,,22.579,,,65.4991,,,,,30.4633,59.1102,0.822,24.6917,19.7673,4.9476,11.5156,16.6359,34.2565,0.5956,11.1986,,,15.2038,26.3746,,0.822,,,10.2252,7.4218,79.0586,,18.7028,32.0442,67.9568,,,,1.8198,,,6.6703,51.7807,,41.8825,30.2661,,12.7412,11.4848,12.131,74.9755,25.025,,,31.5992,,,,50.2929,60.5499,32.7548,3.8041,,,,14.4898,9.5094,32.571,39.1879,3.2904,0.952,,,,74.4288,25.5713,,,,15.6223,15.9749,14.2183,54.1846,,,20.5968,74.7814,4.6219,,,,,,,12.8326,19.0131,,19.0131,68.1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.54257405858498,0.59825582389638,2.45796790859268,2.62718020857727,6,5.79326388883966,3.67691275858871,5.27196501943588,6.31456275824344,300000,519569.044138122,665350.549743132,425474.267020208,613663.821256035,-6,-27.8284642949295,108.953988706635,-56.4411835007431,0.784254910884066,30,141.782865346415,215.233842729801,85.7407461639936,197.824984528836,15.5,111.868089172128,186.594442038005,62.8659880212066,160.870190323049
2894,Cameroon,CMR,120,East,CM003,,,East,CM003,1,5,2/2/2024 12:00:00 AM,2/16/2024 12:00:00 AM,2/9/2024 12:00:00 AM,200,121,53,18,43.6272,4.7135,19.8688,31.7883,,,8.8301,63.496,24.5823,16.1278,3.9018,9.4718,17.0398,,,49.5567,,,,,3.9018,,5.8015,8.1419,5.4108,16.4155,,,59.7493,,4.4818,,,33.5564,56.9185,7.4724,4.2108,29.3318,5.7825,7.2051,5.9347,12.7347,,21.5786,,0.5239,7.6119,20.7656,,,,4.3979,24.8267,5.0818,56.9966,,25.2707,45.1347,54.8661,,,,5.6104,5.6104,,8.0159,41.6009,,20.1611,24.3042,,15.1946,11.8205,7.1649,54.8203,45.1795,,,28.6962,,,12.8292,41.5254,17.9738,31.514,,,,,4.0602,48.2879,30.6192,4.0602,12.9723,,,12.2332,,32.8746,47.0772,7.8148,,31.4476,12.2332,18.9708,25.626,3.9074,7.8148,,39.7734,56.319,3.9074,,,,,13.876,9.9043,23.7803,13.876,38.5636,33.6846,6.938,,100,,,,,,,,,100,50.2789,40.7758,,,8.9454,,,58.6666,41.3335,,,21.6419,,,30.8948,30.8948,100,21.6419,,,,19.6182,67.612,,12.7699,,,,3,10.1190252640702,84.2873656172385,-1.80100829518967,22.03905882333,6,7.24408798356868,4.08083811805766,6.66406291016789,7.82411305696946,165000,275071.293414859,351922.696998179,225301.908314685,324840.678515033,-2,-9.53814260566779,83.4378582299819,-32.6796407720597,13.6033555607241,17.5,55.3498063146159,105.658793591848,26.0453295454563,84.6542830837755,10,45.6135775782452,136.007916031778,8.2493294830233,82.977825673467
2895,Cameroon,CMR,120,Far-North,CM004,,,Far-North,CM004,1,5,2/2/2024 12:00:00 AM,3/10/2024 12:00:00 AM,2/20/2024 12:00:00 AM,800,533,355,80,40.2022,10.1378,36.01,13.6426,,,8.8842,76.2122,46.1478,19.3106,19.884,27.5698,7.8836,,,7.6783,,,16.1823,,1.4895,,24.4681,32.6716,31.143,3.9661,,0.0339,7.1922,,0.3283,0.192,,39.8441,51.9068,7.3594,6.4423,14.4427,4.5324,7.385,18.0023,9.3398,,4.2888,,14.2914,7.4301,37.3931,1.7377,5.1028,,0.7601,63.3683,3.7281,36.6435,,21.9768,47.542,52.4532,,,0.4471,1.3932,3.0808,19.6978,18.568,35.6784,,28.2021,12.4583,,26.2823,10.0823,7.5947,61.1261,38.8746,,,6.1943,11.1548,,11.53,31.2649,24.0008,34.2118,19.3637,1.201,,2.0535,6.989,19.8245,25.0738,40.1075,7.9081,0.0978,,12.587,14.2468,62.9721,8.8896,2.1706,0.8404,11.7346,24.8565,5.5937,40.4027,15.5755,0.8404,0.9975,31.8387,68.1622,,,27.2325,5.9599,,53.1296,1.3569,1.3569,9.5466,14.7037,30.6002,14.8199,,,,,99.9999,66.6666,,33.3333,,,33.3333,80.3905,19.6096,,,,,,66.9764,33.0237,,,,,,86.5199,38.236,,,,13.4802,,13.7604,48.8525,1.3231,30.194,5.8701,,,3,3.00573746463732,17.5860242136918,1.76221776707609,4.24925716219855,8,9.2111075194941,4.59421717101162,8.87802703481479,9.54418800417342,150000,194366.4460593,356382.837852112,169166.373924927,219566.518193674,-1,-2.33641527712051,31.1293461857008,-5.67383150182,1.00100094757899,10,20.6182705257716,40.7595501202455,16.2546531336255,24.9818879179178,9,17.735747591275,39.9580768561521,13.4701388735567,22.0013563089932
2896,Cameroon,CMR,120,Littoral,CM005,,,Littoral,CM005,1,5,2/2/2024 12:00:00 AM,2/13/2024 12:00:00 AM,2/7/2024 12:00:00 AM,200,117,52,8,32.5455,9.1514,14.9823,43.3223,,,4.7243,47.5278,24.1337,6.7684,6.7684,,53.0312,,,33.4318,,,,,,,3.5507,9.6344,,27.7449,,,57.4688,,1.18,0.4206,,55.7221,39.1005,2.37,7.197,10.858,0.2285,5.6498,13.2787,7.1586,,12.1795,,12.8196,8.0203,45.2386,,1.185,,,13.1434,5.6503,83.2525,,5.9843,39.5782,59.0136,1.4076,,1.9996,,,18.3253,,31.9427,,22.3546,27.7975,,21.4069,1.9996,,76.5098,23.49,,,,,,14.3423,71.3154,28.6846,,,,,,6.738,54.9588,20.9338,16.0639,1.3053,,,28.7426,11.1411,12.056,48.0603,,,,42.0323,,51.9397,6.028,,,45.9117,54.0883,,,,11.1448,,,,,,,96.0276,3.9724,,,,,,,,,,,,100,,,,,,,81.4675,18.5325,,,,,,100,,,,100,,,,13.6013,76.3714,,10.0273,,,3,2.58679177283045,0.575326552972408,2.50542831142976,2.66815523423114,6,5.73931846116837,3.39060287191069,5.25739915372254,6.2212377686142,205000,373893.229813378,554570.119657937,295465.171362666,452321.288264091,-2,-2.31571939724946,63.4665535683131,-20.8308159905348,16.1993771960359,10,58.790470569018,159.246488020118,12.3334953267699,105.247445811266,5,55.0216051388786,126.437540214544,18.8965936490089,91.1466166287483
2897,Cameroon,CMR,120,North,CM006,,,North,CM006,1,5,2/2/2024 12:00:00 AM,2/17/2024 12:00:00 AM,2/9/2024 12:00:00 AM,200,142,98,5,36.4556,13.0535,35.5945,14.8929,,,2.7872,72.0501,48.648,26.4147,22.5092,28.5003,2.4553,,1.5421,16.0052,,,,,2.5724,,18.9425,25.9408,27.4985,1.4129,,0.8874,22.4253,,1.4129,1.4803,,37.2606,58.6941,6.7592,9.7497,17.1687,4.5878,8.0168,20.5975,22.8661,,2.4871,,5.246,14.0821,26.3412,,7.848,,1.8016,52.7396,4.1682,39.6012,,23.4296,36.6873,63.3133,,,,,,16.0101,11.1426,48.7579,,18.6827,15.2805,,8.5402,7.9649,6.4364,70.7131,29.2871,,,,8.6051,,10.8094,60.3995,22.3798,17.2207,11.3127,5.4047,,,7.5594,22.7706,14.7671,45.8514,7.5603,1.4914,,25.8367,,58.6741,,15.4891,,,,26.9573,57.5535,,15.4891,,42.4464,57.5535,,,,,,73.0874,26.9126,,,,,,,,,,,100,,,,,,,51.0613,,,,48.9387,,100,,,,,,,,,,,,,,,,100,,,,,3,2.57385764900168,0.611438236290286,2.48738722437016,2.6603280736332,8,9.68744715609825,4.73192787620726,8.99905294416837,10.3758413680281,150000,395589.336800624,910292.474232242,266854.540522084,524324.133079164,-3,0.670619526240647,35.2291220294318,-6.52049489528852,7.86173394776981,14.5,28.3640493723352,89.9148829182464,10.010250753019,46.7178479916515,11,29.0346688985759,119.422022128505,4.657750709726,53.4115870874258
2898,Cameroon,CMR,120,North-West,CM007,,,North-West,CM007,1,5,2/2/2024 12:00:00 AM,3/14/2024 12:00:00 AM,2/22/2024 12:00:00 AM,1000,580,309,51,35.9151,6.9886,28.9562,28.1325,,,4.7389,64.8713,35.9448,14.7087,14.1909,0.0258,19.696,,,32.1984,,0.0122,,,19.1681,,8.0986,22.2675,0.8799,33.5327,,1.3213,32.3144,,0.4138,1.1391,0.0318,26.2598,68.8117,5.1055,2.7363,28.8581,7.0502,8.0945,19.1041,14.3821,0.3322,4.5723,,8.5298,2.5693,23.565,2.9722,3.4531,,,38.4713,2.9124,54.8591,,14.5051,35.01,64.9255,0.0636,,,1.3911,0.8727,14.7616,8.554,33.3701,,37.8862,6.4385,,12.8149,10.6701,9.4642,43.7315,56.2674,,,2.4177,0.5936,,31.286,46.3539,34.1407,9.8766,4.6179,6.177,,8.598,0.6759,33.8267,4.5228,53.6267,6.8851,0.4617,,4.0891,3.279,76.0076,3.2631,12.9229,0.8002,0.844,10.3947,3.0644,20.1113,9.4984,55.7251,0.362,12.4874,76.0055,5.1937,6.3133,65.5397,1.0276,0.3526,28.3138,1.0866,2.5129,4.3711,,6.3906,2.0925,,,,,70.7795,29.2204,,,,,,86.9523,6.8691,6.1785,,,,,15.7981,84.2018,,,,18.4847,,1.1187,11.1791,0.5748,76.5552,,,,4.1186,8.929,85.5264,0.9419,0.484,,,3,3.03548604673041,12.2356544556739,2.26163531187606,3.80933678158476,6,7.93442549752828,3.2121803750308,7.7308618374567,8.13798915759987,90000,100753.339117867,180723.259461152,89323.3965965311,112183.281639204,-3,-6.14418839654417,32.6407358194268,-9.91321591892287,-2.37516087416547,10,20.2258705025466,50.5339351057323,14.4004153097802,26.0513256953129,6,12.8154410264132,39.6585867344129,8.26628913644091,17.3645929163856
2899,Cameroon,CMR,120,South,CM009,,,South,CM009,1,5,2/3/2024 12:00:00 AM,2/16/2024 12:00:00 AM,2/9/2024 12:00:00 AM,200,109,59,16,38.6179,9.2456,16.2534,35.8781,,,8.2293,54.8713,25.499,3.1285,3.1285,3.1285,34.7889,,,55.825,,,,,,,1.2492,5.7544,1.2492,31.8835,,,57.3659,,2.4984,,,40.4127,44.504,16.2909,5.8037,14.8634,4.5052,3.6699,3.3053,13.5332,,14.0543,,,12.189,21.2593,,,,4.8665,17.7161,2.4984,76.9757,,8.6667,41.7858,58.2148,,,1.3861,,2.1458,2.1458,,45.6434,,27.3931,22.605,,7.7389,7.6724,,57.1529,42.8465,,,4.7166,,,4.7166,64.4591,44.9129,18.8056,,,,,22.3722,58.1632,2.0209,11.1861,3.1285,3.1285,,14.9374,36.7802,14.1124,34.1702,,,11.3394,21.7009,29.1696,6.371,17.5796,13.8397,,42.8785,57.1217,,,17.9296,13.075,,24.7058,,,4.3772,,26.6274,24.4383,,,,,,,,,,,,100.0001,,,,,,,91.7204,8.2797,,,100,,,,,100,,,,,8.2797,29.6041,,29.8605,32.2558,,,3,5.44682225306041,50.0557127987674,-1.63212453836652,12.5257690444873,6,6.75667739837313,3.78242282824368,6.21906722734555,7.29428756940071,235000,373792.304791137,540726.055001287,297322.092740005,450262.516842269,0,-2.22627179495627,92.176161780377,-26.4329177911203,21.9803742012077,25,68.5755403421398,115.466508383831,38.2525496808436,98.8985310034361,11,66.3492685471835,149.182008296025,27.1721538347825,105.526383259585
2900,Cameroon,CMR,120,South-West,CM010,,,South-West,CM010,1,5,2/2/2024 12:00:00 AM,3/14/2024 12:00:00 AM,2/22/2024 12:00:00 AM,1000,414,214,67,38.0799,11.0029,11.5118,39.4096,,,5.3981,49.5917,22.5147,1.4696,5.6349,1.2169,31.1218,,5.8314,53.4039,,,0.419,,0.9027,,1.1271,10.7878,0.9494,38.0479,,2.97,44.4122,,1.7042,,,36.7725,54.1523,6.9645,15.7625,17.0231,5.8783,14.1862,14.3811,27.6668,0.0439,14.0948,,5.4377,13.4275,37.191,0.9863,3.3949,,5.2298,17.8293,8.3279,75.2255,,20.0821,43.6739,56.3247,,,,3.6965,0.7097,11.6821,6.4556,26.4023,,53.4458,17.1284,,14.5261,8.9157,10.1632,49.612,50.3889,,,4.1684,5.0839,3.1649,31.7718,31.5638,28.7717,37.1217,30.4685,,,,5.2762,42.7587,22.6303,25.2558,0.5893,3.4906,,13.4737,9.1917,54.1844,15.9199,8.2001,,2.5684,17.9045,15.0124,49.1821,5.9905,9.3417,,16.4637,78.1078,5.4281,,15.6373,21.3185,3.549,65.1784,31.5817,3.4208,12.7613,18.5513,34.3159,7.0426,,,3.7331,,89.1683,83.3033,,,,,3.276,93.8098,5.6945,0.4958,,,,,57.6157,42.3844,,,7.4839,13.2339,,15.6688,,28.8304,49.1481,40.8358,,,6.1729,28.6143,61.3322,2.8438,1.0369,,,3,2.94013569512468,17.8478415650822,1.811339081855,4.06893230839436,5,6.3322900203869,3.17696964506694,6.13085660307299,6.53372343770081,198000,271673.569531361,440294.697067611,243826.887842811,299520.251219911,-1,-21.9859377084006,128.725238636842,-40.0110765058928,-3.96079891090837,25,77.5460664984464,207.36092126088,48.8591568030974,106.232976193795,12,54.8787406928204,135.812711140188,35.9994687695544,73.7580126160864
2901,Cameroon,CMR,120,West,CM008,,,West,CM008,1,5,2/2/2024 12:00:00 AM,2/19/2024 12:00:00 AM,2/10/2024 12:00:00 AM,200,142,65,7,48.8308,8.2841,25.9959,16.8896,,,3.3151,74.8267,34.28,,6.872,,55.0293,,0.6013,33.8484,,,,,3.6488,,1.0822,4.47,,61.9639,,0.3597,32.1241,,,,,39.8257,46.7941,8.9317,4.2126,15.2758,2.1063,9.4027,16.8933,16.817,,5.9881,,10.615,3.6243,29.6158,2.1824,4.9058,,,16.5904,3.4459,72.8906,,26.6474,37.3987,62.6012,,,,,,,11.1001,36.3321,,55.0002,5.7895,,6.8507,10.6909,2.8778,63.5578,36.4417,,,33.3032,,,39.6195,41.3191,60.1188,,,,,,18.7765,26.069,36.9602,8.6645,,9.5293,,,,51.3312,3.7192,22.3822,22.5673,36.4209,,7.4384,,11.1911,22.3822,22.5673,30.0057,47.612,22.3822,,,,,23.5048,,,,,76.4952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.99210607321438,53.8902988925332,-1.62913308420165,13.6133452306304,6,6.41317834122492,3.48090852296129,5.92090353696973,6.90545314548012,247500,299508.912292956,408644.829967442,241717.806219596,357300.018366317,-1,-8.06459364408259,38.309495896262,-17.8746502968015,1.74546300863636,10,33.3840163406048,62.1027804541618,17.6098943311178,49.1581383500918,9.5,24.0969331089249,47.7990732453265,11.9559563636291,36.2379098542206
2902,Haiti,HTI,332,Artibonite,HT05,,,Artibonite,HT05,1,5,12/8/2023 12:00:00 AM,1/20/2024 12:00:00 AM,12/29/2023 12:00:00 AM,246,121,65,0,29.3085,4.027,18.1863,48.476,,,,47.4948,22.2133,12.9662,46.8892,,,,,14.5617,,,,,25.5829,,16.806,35.5689,4.1372,8.3808,,,35.1068,,,,,34.0665,60.6127,7.1325,5.7517,21.9005,8.8146,13.117,14.272,4.4784,,2.4922,,1.5937,5.0357,31.0445,,,,,,,,,,36.5101,63.4896,,,,,,15.863,9.0214,46.8857,,14.3718,13.7938,,20.2811,7.777,5.3934,63.9029,36.0973,,,,,,8.4853,22.6017,6.0316,66.0468,,,,,10.5293,57.7769,,6.126,1.7269,23.8411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,5,5.88615705432289,2.57581765614162,5.55567949495473,6.21663461369106,12250,20433.3567057473,37326.0057065666,15673.7182997121,25192.9951117825,-4,-3.58564714633982,13.4463204979456,-7.05747217009386,-0.11382212258578,8,15.0468772824873,22.0092514120431,9.41088552157393,20.6828690434007,5,9.76172668429512,14.5603480122659,6.12163968122865,13.4018136873616
2903,Haiti,HTI,332,Centre,HT06,,,Centre,HT06,1,5,12/8/2023 12:00:00 AM,1/12/2024 12:00:00 AM,12/25/2023 12:00:00 AM,150,78,48,0,27.6817,5.7033,29.8758,36.737,,,,57.5575,35.5791,8.5204,71.9284,,5.5153,,,14.0357,,,,,,,9.793,39.4813,,12.5999,,,38.1277,,,,,12.2737,81.5181,4.3684,7.4643,41.2303,2.3287,6.643,27.674,3.8361,,1.8251,,3.3325,2.3287,10.4791,,,,,,,,,,37.2404,62.7615,,,,,,14.0392,8.514,63.1524,,14.2951,12.3995,,18.0055,6.6252,8.1829,71.9284,28.0714,,,,,,,50,37.7742,19.6474,,,,,,22.0612,8.5204,35.8315,33.5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6,6.39013682990819,2.30200209298236,6.00910673236275,6.77116692745362,13000,24103.2936058654,35913.838541768,18238.5883303966,29967.9988813342,-3,-6.90213630054972,10.8560444254349,-10.1387834074871,-3.66548919361236,8,12.9232419215111,15.4849560351427,8.40581596068842,17.4406678823339,3,5.20155703319103,6.00728962480927,3.43010396624924,6.97301010013283
